time_s,target_x,target_y,target_z,ee_x,ee_y,ee_z,obstacle1_x,obstacle1_y,obstacle1_z,obstacle2_x,obstacle2_y,obstacle2_z,tracking_error_m,min_safety_margin_m,cbf_torque_correction_nm
2.35,0.4491482335559712,0.031625025352087055,0.34827408267708676,0.44599996706327405,0.028822210727394576,0.3460288031763251,-0.020593769370702442,0.19971548945256262,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004775838331222095,0.05491629131418823,0.0
2.36,0.44917563016941386,0.03169664334883418,0.3482328039080228,0.44605023200108856,0.028898669906092023,0.3460045637919251,-0.020593769370702442,0.19822530397108118,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004749928748081232,0.05343208095990825,0.0
2.37,0.4492014980795443,0.0317675310684904,0.3481901168388616,0.4460991135457386,0.028974461762376988,0.3459790464050726,-0.020593769370702442,0.19674106337848857,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004723860540651616,0.05195388949232623,0.0
2.38,0.4492258362920033,0.03183768687780578,0.3481460239351963,0.44614660970852754,0.02904958444579414,0.34595225234241145,-0.020593769370702442,0.19526330811922937,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004697636142261629,0.05048225618095722,0.0
2.39,0.449248643871233,0.03190710916039359,0.3481005277438209,0.4461927185509472,0.029124036123202447,0.34592418300369115,-0.020593769370702442,0.19379257863774785,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004671258023423058,0.04901772015106056,0.0
2.4,0.44926991994051274,0.03197579631676749,0.3480536308925826,0.44623743818475453,0.029197814978786558,0.34589483986167835,-0.020593769370702442,0.19232941537848858,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004644728692646045,0.04756082037776204,0.0
2.41,0.4492896636819932,0.03204374676437845,0.34800533609023065,0.4462807667720496,0.02927091921406912,0.3458642244620652,-0.020593769370702442,0.19087435878589598,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004618050697284283,0.04611209568009627,0.0
2.42,0.4493078743367273,0.03211095893765115,0.3479556461262593,0.4463227025253499,0.029343347047921832,0.34583233842337585,-0.020593769370702442,0.18942794930441453,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004591226624415046,0.044672084714985814,0.0
2.43,0.4493245512046997,0.032177431288020114,0.3479045638707471,0.44636324370766645,0.02941509671657804,0.3457991834368679,-0.020593769370702442,0.18799072737848857,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004564259101752539,0.04324132597117327,0.0
2.44,0.4493396936448537,0.03224316228396531,0.34785209227419095,0.44640238863257753,0.029486166473644194,0.34576476126643085,-0.020593769370702442,0.18656323345256268,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.0045371507985990205,0.04182035776312575,0.0
2.45,0.4493533010751158,0.0323081504110475,0.3477982343673356,0.44644013566430174,0.029556554590113308,0.3457290737484826,-0.020593769370702442,0.18514600797108116,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004509904426831898,0.040409718224932244,0.0
2.46,0.44936537297241796,0.032372394171943125,0.34774299326099883,0.44647648321777156,0.029626259354376235,0.3456921227918593,-0.020593769370702442,0.18373959137848858,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004482522741932578,0.03900994530421908,0.0
2.47,0.44937590887271794,0.03243589208647876,0.3476863721458916,0.44651142975870417,0.029695279072235733,0.3456539103777052,-0.020593769370702442,0.1823445241192293,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004455008544054517,0.03762157675610719,0.0
